experiment,processes,repeat,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,profile_coverage_percent,setup_avg_s,setup_max_s,compute_avg_s,compute_max_s,postprocess_avg_s,postprocess_max_s,communication_avg_s,communication_max_s,synchronization_avg_s,synchronization_max_s,communication_fraction_avg_percent,communication_fraction_max_percent,arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,io_avg_s,io_max_s,io_fraction_max_percent,io_counter_available_ranks,cache_available_ranks,cache_references_total,cache_misses_total,cache_miss_rate_percent,instructions_total,cycles_total,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_avg_mib,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,core_only
core_cache,1,6,20260812-235032,719.11127587,719.11127587,5.632876829,5.632876829,99.2166891248,22.539879318,22.539879318,689.103913094,689.103913094,0,0,0.056151324,0.056151324,0.00122989399961,0.00122989399961,0.00780843325423,0.00780843325423,0.000171029719722,0.000171029719722,0.00797946297396,0.00797946297396,1.777225411,1.777225411,0.247141919566,1,1,4.8705546773e+12,139892272594,2.87220412997,1.26703015573e+13,2.03432286398e+13,0.622826483525,3958207,0,1035187,0,1335296,0,12557.296875,12557.296875,46570944,46570944,1,1
