experiment,processes,repetitions,core_only,total_wall_max_s,speedup,ideal_speedup,parallel_efficiency_percent,total_time_cv_percent,profile_coverage_percent,unprofiled_max_s,communication_fraction_max_percent,communication_max_s,synchronization_max_s,io_fraction_max_percent,io_max_s,io_valid_repetitions,io_counter_available_ranks,cache_valid_repetitions,cache_available_ranks,cache_miss_rate_percent,ipc,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,peak_rss_max_mib,local_volume_elements_avg,local_volume_elements_max,volume_imbalance_max_over_avg,setup_max_s,compute_max_s,postprocess_max_s
strong_scaling_full_io_l2_r2_20260811-160928,1,3,0,1713.50233179,1.0,1.0,100.0,0.5249511300699372,96.4601106815,60.656086016,0.00284971745263,0.0488278150002,2.16000000819e-06,45.6651168716,782.472842409,3,1.0,0,0.0,nan,nan,19952388.0,23.0,1036103.0,7403114037.0,72830976.0,7403204608.0,20856.2148438,46570944.0,46570944.0,1.0,23.478932929,679.581089342,169.054633849
strong_scaling_full_io_l2_r2_20260811-160928,2,3,0,991.699344389,1.7278445745526967,2.0,86.39222872763483,0.5151917194162782,96.5425606979,40.22725439,11.5981978019,115.058035684,0.00857990900022,49.952929178,495.382871161,3,2.0,0,0.0,nan,nan,11675090.0,0.0,2071901.0,8476995424.0,10530816.0,8477093888.0,12410.0273438,27030848.0,30363968.0,1.12330800721,23.459931358,332.581817167,110.841925442
strong_scaling_full_io_l2_r2_20260811-160928,4,3,0,529.837195064,3.2340166899438287,4.0,80.85041724859572,1.7098444741032939,96.8856767346,20.607261424,19.4049008626,104.940155453,0.0288800140002,50.7626380703,269.730901109,3,4.0,0,0.0,nan,nan,7877970.0,0.0,4143513.0,8293368209.0,16150528.0,8293511168.0,8429.46875,13360288.0,16995712.0,1.27210670908,23.109726752,164.603799835,60.378608097
strong_scaling_full_io_l2_r2_20260811-160928,8,3,0,271.821158103,6.303785708766313,8.0,78.79732135957892,0.4034921231338673,97.0854640857,10.196558169,23.8625067698,64.998664931,0.017855901,45.0918497685,122.824964488,3,8.0,0,0.0,nan,nan,5365938.0,0.0,8286608.0,7424242243.0,98304.0,7424442368.0,3341.08203125,6091584.0,8020864.0,1.31671236907,22.378201052,90.248407484,42.47593802
strong_scaling_full_io_l2_r2_20260811-160928,16,3,0,143.404613136,11.948725318654661,16.0,74.67953324159163,0.28743306843260263,97.4169431737,4.124531205,26.0950730996,37.506188423,0.0370091020001,37.3175377628,53.528369267,3,16.0,0,0.0,nan,nan,4856956.0,0.0,16572882.0,7171146724.0,61440.0,7171510272.0,1708.22265625,2953740.0,3571520.0,1.20915178723,22.577109245,50.946302604,15.434164001
strong_scaling_full_io_l2_r2_20260811-160928,32,3,0,91.230704362,18.782079386243552,32.0,58.6939980820111,0.12067650008568966,97.093181546,3.446390774,22.8494579525,20.806838796,0.0444937990001,32.5247984081,29.67260268,3,32.0,0,0.0,nan,nan,6082405.0,0.0,33145439.0,7192540711.0,131072.0,7193264128.0,966.15625,1482478.0,1918144.0,1.29387687372,23.061574718,29.153540419,7.814321539
strong_scaling_full_io_l2_r2_20260811-160928,64,3,0,63.611036626,26.937186102853623,64.0,42.08935328570879,0.3448822039077283,96.436031525,2.782311471,22.190939689,14.048019251,0.0825955219999,27.0271010046,17.210792619,3,64.0,0,0.0,nan,nan,7971864.0,0.0,66290326.0,7230370049.0,10780672.0,7231827968.0,701.6953125,754856.0,1099584.0,1.45668047946,23.407087974,17.678292045,5.520487529
strong_scaling_full_io_l2_r2_20260811-160928,256,3,0,40.176633547,42.64922619227134,256.0,16.659853981355994,17.879061524304294,96.4082332066,1.830552739,11.953442082,4.742906546,0.0988807859999,14.7563589793,5.928608272,3,256.0,0,0.0,nan,nan,19141715.0,0.0,265158952.0,7578032441.0,1048576.0,7583760384.0,464.5234375,196490.0,292544.0,1.48884930531,23.089946364,9.483720299,1.744603889
