experiment,processes,repetitions,stage,category,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_valid_repetitions,cache_miss_rate_percent,ipc,io_valid_repetitions,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
strong_scaling_full_io_l2_r2_20260811-160928,4,3,adjacency_build,compute,0.00292225675008,0.00298409300012,1.02729166279,0.000567775461238,0,nan,nan,3,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,coarse_edge_mesh,setup,0.012642653,0.0128010689998,1.01962594123,0.0024308934316,0,nan,nan,3,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,coarse_local_size,setup,0.46143500675,0.486001394,1.05323910603,0.0917265527086,0,nan,nan,3,33030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,coarse_mesh_save,io,0.071149499,0.284597996,4.0,0.0527224929851,0,nan,nan,3,2972.0,0.0,106.0,3191042.0,0.0,3194880.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,coarse_surface_mesh,setup,8.31113313625,8.439627723,1.01138973929,1.57397090603,0,nan,nan,3,58997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,coarse_volume_mesh,setup,14.1813165142,14.321266084,1.00986858798,2.70295596787,0,nan,nan,3,101350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,element_count_allgather,communication,0.00299188300005,0.00437248699996,1.48418018708,0.000825251047055,0,nan,nan,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,64.0,4.0,16.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,face_allgatherv,communication,0.056971593,0.057096067,1.00218484324,0.0107251716261,0,nan,nan,3,2165.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4859624.0,19438496.0,1215320.0,4859624.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,face_collective_setup,compute,0.000255702500056,0.000586185999964,2.26245620559,0.000108384475713,0,nan,nan,3,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,face_global_merge,compute,0.07683477925,0.0790367309999,1.02402983222,0.0149171729988,0,nan,nan,3,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
