algorithm,timing,ranks,partition_seed,repeat,stage,mean_seconds,max_seconds,calls_sum
sparse,natural,1024,-1,1,adjacency_build,0.00016690580469091998,0.0003745039998648281,1024
sparse,natural,1024,-1,1,element_count_allgather,0.002446165353506835,0.0058262050001758325,1024
sparse,natural,1024,-1,1,face_local_extract,0.1747237244199269,0.22419502299999294,1024
sparse,natural,1024,-1,1,face_map_setup,0.008221930186528503,0.009839360999649216,1024
sparse,natural,1024,-1,1,face_pipeline_total,0.536394311123054,0.5519277839998722,1024
sparse,natural,1024,-1,1,face_sparse_context,0.04869823100879067,0.29314517600005274,1024
sparse,natural,1024,-1,1,face_sparse_deliver,0.013215085197263665,0.013729834000059782,1024
sparse,natural,1024,-1,1,face_sparse_directory,0.027714072039060955,0.03265538999994533,1024
sparse,natural,1024,-1,1,face_sparse_match,0.2595518810449313,0.2615736600000673,1024
sparse,natural,1024,-1,1,face_sparse_total,0.35038892138184385,0.5211482940003407,1024
sparse,natural,1024,-1,1,local_volume_mesh,7.574004248162101,10.902513603000443,1024
sparse,natural,1024,-1,1,metis_partition,1.7095427480576166,1.7285022590003791,1024
sparse,natural,1024,-1,1,metis_seed,0.0012426038300783482,1.2724263220002285,1
sparse,natural,1024,-1,1,part_face_create,0.0115943597666055,0.024814081999920745,1024
sparse,natural,1024,-1,1,partition_cost_balance,3.5076798827748945e-05,0.03591864199961492,1
sparse,natural,1024,-1,1,partition_cost_setup,0.0003789715585940101,0.38806687600026635,1
sparse,natural,1024,-1,1,partition_distribution,1.7077365921435517,1.7283880979998685,1024
sparse,natural,1024,-1,1,submesh_initialization,0.0002616203564391739,0.0004921869999634509,1024
sparse,natural,1024,-1,1,surface_refine,0.011508916395501334,0.015562563000003138,1024
sparse,natural,1024,-1,1,vertex_count_allgather,3.5777641319521485,7.075542215000041,1024
sparse,natural,1024,-1,1,vertex_exchange,0.009252431343754086,0.0197213940000438,1024
sparse,natural,1024,-1,1,vertex_exchange_prepare,0.00031295975683365285,0.002113365000241174,1024
sparse,natural,1024,-1,1,vertex_exchange_unpack,0.008473519048830092,0.02886342399960995,1024
sparse,natural,1024,-1,1,vertex_numbering_local,0.05732953094629911,0.11299826699996629,1024
sparse,natural,1024,-1,1,volume_exchange_pack,0.9243739751455009,1.421262071000001,1024
sparse,natural,1024,-1,1,volume_exchange_unpack,1.0154964815361405,1.7990111819999584,1024
sparse,natural,1024,-1,1,volume_payload_exchange,0.05257204231347412,0.09607902200013996,1024
sparse,natural,1024,-1,1,volume_payload_prepare,0.006264325610354504,0.0158954079997784,1024
sparse,natural,1024,-1,1,volume_refine,3.0442278857353564,4.127108675999807,1024
sparse,natural,1024,-1,1,volume_size_exchange,0.5079361566455045,0.8812913089996073,1024
sparse,natural,1024,-1,2,adjacency_build,0.0001683316904300125,0.0005228680000044506,1024
sparse,natural,1024,-1,2,element_count_allgather,0.002367464388672469,0.005618607999991809,1024
sparse,natural,1024,-1,2,face_local_extract,0.1754686701386718,0.19798996699999805,1024
sparse,natural,1024,-1,2,face_map_setup,0.00823793716992205,0.010091173000006393,1024
sparse,natural,1024,-1,2,face_pipeline_total,0.45675017520410144,0.48672740899999667,1024
sparse,natural,1024,-1,2,face_sparse_context,0.050518081401367404,0.22174420900000769,1024
sparse,natural,1024,-1,2,face_sparse_deliver,0.007848132854491985,0.008946906999995008,1024
sparse,natural,1024,-1,2,face_sparse_directory,0.04811337570605469,0.053663384999993013,1024
sparse,natural,1024,-1,2,face_sparse_match,0.16235494766601552,0.16276717299999177,1024
sparse,natural,1024,-1,2,face_sparse_total,0.27002268003515606,0.4412016510000001,1024
sparse,natural,1024,-1,2,local_volume_mesh,7.567699640000976,10.794188526,1024
