algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
baseline,natural,4096,1,adjacency_build,0.012228638844974493,0.03720374900012757,4096
baseline,natural,4096,1,element_count_allgather,0.001915078186524366,0.0036972430002606416,4096
baseline,natural,4096,1,face_allgatherv,1.4861515265949685,2.7914993979998144,4096
baseline,natural,4096,1,face_collective_setup,0.00010704458984533982,0.00025064400006158394,4096
baseline,natural,4096,1,face_global_merge,0.08710045715014936,0.1723852350000925,4096
baseline,natural,4096,1,face_local_extract,0.17861025915941908,0.2759687259999737,4096
baseline,natural,4096,1,face_map_setup,0.008429919840084121,0.01064893700004177,4096
baseline,natural,4096,1,face_pipeline_total,1.7645258105454085,3.0701723060001314,4096
baseline,natural,4096,1,local_volume_mesh,5.564772368841067,9.018690578000133,4096
baseline,natural,4096,1,metis_partition,2.491280424838622,2.5324213869998857,4096
baseline,natural,4096,1,metis_seed,0.000495063499023396,2.02778009199983,1
baseline,natural,4096,1,part_face_create,0.026654238450196543,0.06582777299990994,4096
baseline,natural,4096,1,partition_cost_balance,7.998640624951037e-06,0.032762431999799446,1
baseline,natural,4096,1,partition_cost_setup,9.717468432612897e-05,0.39802750699982425,1
baseline,natural,4096,1,partition_distribution,2.490500767962406,2.5322889040003247,4096
baseline,natural,4096,1,submesh_initialization,0.0001404739985357839,0.02253677199996673,4096
baseline,natural,4096,1,surface_refine,0.005135902425539185,0.007005726999977924,4096
baseline,natural,4096,1,vertex_count_allgather,3.516102955593262,6.690624586000013,4096
baseline,natural,4096,1,vertex_exchange,0.019134640705323003,0.03883057099983489,4096
baseline,natural,4096,1,vertex_exchange_prepare,9.498120434936475e-05,0.002008863999890309,4096
baseline,natural,4096,1,vertex_exchange_unpack,0.004169116565433395,0.01442022800029008,4096
baseline,natural,4096,1,vertex_numbering_local,0.020943700645990826,0.0482200470000862,4096
baseline,natural,4096,1,volume_exchange_pack,0.2655674878840415,0.48595547700006136,4096
baseline,natural,4096,1,volume_exchange_unpack,0.300666252963134,0.6866459970001415,4096
